mmsi,v_name,v_class,v_callsign,v_imo,v_flag,v_system,v_mmsi,v_source
316011358,ROSAIRE A.DESGAGNES,General cargo,VOMR,9363534,Canada,AIS Marine Traffic,316011358,MarrineTraffic
316013075,QAMUTIK,General cargo,CGCV,9081289,Canada,AIS Marine Traffic,316013075,MarrineTraffic
316013740,AVATAQ,General cargo,CYCX,8801618,Canada,AIS Marine Traffic,316013740,MarrineTraffic
316013990,LONG ISLAND,General cargo,VOXQ,7711505,Canada,AIS Marine Traffic,316013990,MarrineTraffic
316015251,SEDNA DESGAGNES,General cargo,CYQE,9402093,Canada,AIS Marine Traffic,316015251,MarrineTraffic
316189000,MELISSA DESGAGNES,General cargo,VGQC,7356501,Canada,AIS Marine Traffic,316189000,MarrineTraffic
319015600,BRODIAEA,General cargo,ZGAE7,9400928,Cayman Is,AIS Marine Traffic,319015600,MarrineTraffic
325304000,MUTHA SUPREME,General cargo,J7AB8,8514112,Dominica,AIS Marine Traffic,325304000,MarrineTraffic
325397000,DANNY ROSE,General cargo,J7BJ4,8611116,Dominica,AIS Marine Traffic,325397000,MarrineTraffic
339400115,CFS PALENCIA,General cargo,6YRJ3,9137856,Jamaica,AIS Marine Traffic,339400115,MarrineTraffic
341078000,ROYAL ZANZIBAR,General cargo,V4DA,7533692,St Kitts Nevis,AIS Marine Traffic,341078000,MarrineTraffic
341644000,JUVEL II,General cargo,V4YP,8739619,St Kitts Nevis,AIS Marine Traffic,341644000,MarrineTraffic
351163000,K&A SE,General cargo,3EPX6,9385063,Panama,AIS Marine Traffic,351163000,MarrineTraffic
351222000,RI HONG,General cargo,3FJM7,9162318,Panama,AIS Marine Traffic,351222000,MarrineTraffic
351309000,DEL SOL,General cargo,3FNA8,9172935,Panama,AIS Marine Traffic,351309000,MarrineTraffic
351355000,YUSHO PRINCESS II,General cargo,3EPS7,9492866,Panama,AIS Marine Traffic,351355000,MarrineTraffic
351413000,EASTERN ZIRCON,General cargo,3EUX5,9237175,Panama,AIS Marine Traffic,351413000,MarrineTraffic
351429000,HE FENG,General cargo,3EQW4,7640354,Panama,AIS Marine Traffic,351429000,MarrineTraffic
351626000,MATSUSHIMA BAY,General cargo,HPCY,9536997,Panama,AIS Marine Traffic,351626000,MarrineTraffic
351774000,ISLAS DOS,General cargo,H9HI,7391783,Panama,AIS Marine Traffic,351774000,MarrineTraffic
351797000,PINE 3,General cargo,3FKD5,9438389,Panama,AIS Marine Traffic,351797000,MarrineTraffic
351952000,NANDU ARROW,General cargo,3FPD4,9529580,Panama,AIS Marine Traffic,351952000,MarrineTraffic
351960000,BLUE IMAGE,General cargo,3EXO5,9136565,Panama,AIS Marine Traffic,351960000,MarrineTraffic
351962000,MUTIA LADJONI 7,General cargo,PMPZ,8304311,Panama,AIS Marine Traffic,351962000,MarrineTraffic
352031000,NORD TAIPEI,General cargo,3EYN2,9459163,Panama,AIS Marine Traffic,352031000,MarrineTraffic
352033000,PYTHIA,General cargo,3FDU8,9163568,Panama,AIS Marine Traffic,352033000,MarrineTraffic
352203000,JIN FAN 1,General cargo,3EBK6,9398515,Panama,AIS Marine Traffic,352203000,MarrineTraffic
352647000,PAN EDELWEISS,General cargo,3FTF5,9449508,Panama,AIS Marine Traffic,352647000,MarrineTraffic
352707000,ALBATROSS,General cargo,3EXG7,9427574,Panama,AIS Marine Traffic,352707000,MarrineTraffic
352721000,VIGOR SW,General cargo,3EXV3,9383508,Panama,AIS Marine Traffic,352721000,MarrineTraffic
352819000,SEA STAR 7,General cargo,3EPM6,8310396,Panama,AIS Marine Traffic,352819000,MarrineTraffic
352823000,IZUMO,General cargo,3ENU8,9414967,Panama,AIS Marine Traffic,352823000,MarrineTraffic
352944000,CHENG LU 1,General cargo,3EVO4,9373151,Panama,AIS Marine Traffic,352944000,MarrineTraffic
353146000,PINE 5,General cargo,HPCV,9438391,Panama,AIS Marine Traffic,353146000,MarrineTraffic
353190000,GREEN ISLAND,General cargo,H3UL,9128415,Panama,AIS Marine Traffic,353190000,MarrineTraffic
353264000,ELLENSBORG,General cargo,3EUA7,9488061,Panama,AIS Marine Traffic,353264000,MarrineTraffic
353270000,VOYAGER,General cargo,HO3191,8985957,Panama,AIS Marine Traffic,353270000,MarrineTraffic
353325000,TOKI ARROW,General cargo,3FYU5,9434539,Panama,AIS Marine Traffic,353325000,MarrineTraffic
353379000,BRILLIANT PESCADORES,General cargo,H9JY,9315472,Panama,AIS Marine Traffic,353379000,MarrineTraffic
353415000,GREEN LOTUS,General cargo,3ETD6,8801723,Panama,AIS Marine Traffic,353415000,MarrineTraffic
353464000,FODAS PESCADORES,General cargo,3FBB5,9240524,Panama,AIS Marine Traffic,353464000,MarrineTraffic
353732000,MARITIME FAITH,General cargo,3FRX3,9491575,Panama,AIS Marine Traffic,353732000,MarrineTraffic
353861000,GRAND MUSE,General cargo,HO6237,9152363,Panama,AIS Marine Traffic,353861000,MarrineTraffic
353983000,SUN JEWELRY,General cargo,3EPJ6,9473511,Panama,AIS Marine Traffic,353983000,MarrineTraffic
353988000,MIIKE,General cargo,3FYP2,9601869,Panama,AIS Marine Traffic,353988000,MarrineTraffic
354247000,MATSUMAE,General cargo,3EMF3,9401336,Panama,AIS Marine Traffic,354247000,MarrineTraffic
354249000,PINE 1,General cargo,3FJK,9438377,Panama,AIS Marine Traffic,354249000,MarrineTraffic
354280000,THOR GLORY,General cargo,3EYV5,9543897,Panama,AIS Marine Traffic,354280000,MarrineTraffic
354346000,SHARROW BAY,General cargo,3FHS8,9187801,Panama,AIS Marine Traffic,354346000,MarrineTraffic
354359000,NOBLE SW,General cargo,HPLB,9290191,Panama,AIS Marine Traffic,354359000,MarrineTraffic
354360000,PUFFIN ARROW,General cargo,3FIZ6,9566605,Panama,AIS Marine Traffic,354360000,MarrineTraffic
354393000,IWAMI,General cargo,3FYO3,9414981,Panama,AIS Marine Traffic,354393000,MarrineTraffic
354426000,RUI DONG,General cargo,H9YW,8608602,Panama,AIS Marine Traffic,354426000,MarrineTraffic
354510000,SINCERE PISCES,General cargo,H9HT,9233569,Panama,AIS Marine Traffic,354510000,MarrineTraffic
354560000,PINE 6,General cargo,3EVB2,9438365,Panama,AIS Marine Traffic,354560000,MarrineTraffic
354562000,VIRTSU,General cargo,HPSG,9103740,Panama,AIS Marine Traffic,354562000,MarrineTraffic
354565000,LOWLANDS BRABO,General cargo,3EZP6,9400916,Panama,AIS Marine Traffic,354565000,MarrineTraffic
354582000,K NO.8,General cargo,3FCW8,8025111,Panama,AIS Marine Traffic,354582000,MarrineTraffic
354736000,KIWI ARROW,General cargo,3FPC2,9434527,Panama,AIS Marine Traffic,354736000,MarrineTraffic
354746000,FU LONG,General cargo,H3KM,9230270,Panama,AIS Marine Traffic,354746000,MarrineTraffic
354856000,MUROU,General cargo,3EZU5,9539391,Panama,AIS Marine Traffic,354856000,MarrineTraffic
354869000,CRYSTAL BAY,General cargo,3FUQ4,9519559,Panama,AIS Marine Traffic,354869000,MarrineTraffic
354905000,VALENTE VENUS,General cargo,3EOC7,9424637,Panama,AIS Marine Traffic,354905000,MarrineTraffic
354920000,PAN HARMONY,General cargo,3EVD3,9449522,Panama,AIS Marine Traffic,354920000,MarrineTraffic
354927000,MEIWA MARU,General cargo,3FVS4,9100499,Panama,AIS Marine Traffic,354927000,MarrineTraffic
354934000,SONAGAS UNO,General cargo,HP6285,9688441,Panama,AIS Marine Traffic,354934000,MarrineTraffic
354953000,IKAN JEBUH,General cargo,3EWQ7,9478470,Panama,AIS Marine Traffic,354953000,MarrineTraffic
355046000,KUMANO LILY,General cargo,3FDD6,9400904,Panama,AIS Marine Traffic,355046000,MarrineTraffic
355069000,FEN JIN 2,General cargo,HP9629,8810401,Panama,AIS Marine Traffic,355069000,MarrineTraffic
355080000,HUA SHUN,General cargo,3FQH5,9158795,Panama,AIS Marine Traffic,355080000,MarrineTraffic
355230000,GRAND TAJIMA,General cargo,3FQY8,9197636,Panama,AIS Marine Traffic,355230000,MarrineTraffic
355478000,ATAGO,General cargo,HPTP,9307865,Panama,AIS Marine Traffic,355478000,MarrineTraffic
355536000,GRAND NOBLE,General cargo,HPSX,7913749,Panama,AIS Marine Traffic,355536000,MarrineTraffic
355640000,PINE 2,General cargo,3EVA4,9438353,Panama,AIS Marine Traffic,355640000,MarrineTraffic
355798000,JULES GARNIER,General cargo,HOOX,9266932,Panama,AIS Marine Traffic,355798000,MarrineTraffic
355853000,AFRICA B,General cargo,3EGF2,8203660,Panama,AIS Marine Traffic,355853000,MarrineTraffic
355858000,TUNA 7,General cargo,3EYI8,9205952,Panama,AIS Marine Traffic,355858000,MarrineTraffic
355929000,RAKIURA MARU,General cargo,3FSP5,9108037,Panama,AIS Marine Traffic,355929000,MarrineTraffic
355930000,SAVA LAKE,General cargo,3EQR5,8719073,Panama,AIS Marine Traffic,355930000,MarrineTraffic
356032000,TITANIA,General cargo,3EMI7,7359204,Panama,AIS Marine Traffic,356032000,MarrineTraffic
356059000,BLUE FURY,General cargo,HOEM,9540730,Panama,AIS Marine Traffic,356059000,MarrineTraffic
356071000,FB GLORY,General cargo,HP3490,8521414,Panama,AIS Marine Traffic,356071000,MarrineTraffic
356376000,MUTSU,General cargo,3EGA4,9355070,Panama,AIS Marine Traffic,356376000,MarrineTraffic
356380000,GOLDEN TIME,General cargo,3EPS4,8518792,Panama,AIS Marine Traffic,356380000,MarrineTraffic
356444000,STAR OF SEA,General cargo,H3YK,9120736,Panama,AIS Marine Traffic,356444000,MarrineTraffic
356535000,YONG JIA MEN,General cargo,3EOB5,8300937,Panama,AIS Marine Traffic,356535000,MarrineTraffic
356748000,PAN DAISY,General cargo,3FGM4,9449493,Panama,AIS Marine Traffic,356748000,MarrineTraffic
356990000,KING YUKON,General cargo,3EUC8,9391828,Panama,AIS Marine Traffic,356990000,MarrineTraffic
357146000,GRAND PESCADORES,General cargo,3FAU9,9203368,Panama,AIS Marine Traffic,357146000,MarrineTraffic
357158000,RIGEL A,General cargo,3ENH7,8861668,Panama,AIS Marine Traffic,357158000,MarrineTraffic
357351000,TERVE,General cargo,3FGZ9,9204348,Panama,AIS Marine Traffic,357351000,MarrineTraffic
357431000,BALSA 82,General cargo,3FHN3,9580235,Panama,AIS Marine Traffic,357431000,MarrineTraffic
357488000,BALSA 84,General cargo,3EXE5,9580259,Panama,AIS Marine Traffic,357488000,MarrineTraffic
357524000,BAO WANG,General cargo,3FLG9,9189720,Panama,AIS Marine Traffic,357524000,MarrineTraffic
357600000,FAVORITE,General cargo,3FDQ4,8844074,Panama,AIS Marine Traffic,357600000,MarrineTraffic
357687000,PACIFIC CONDOR,General cargo,3FQO9,9216339,Panama,AIS Marine Traffic,357687000,MarrineTraffic
357705000,NEW LEGEND RUBY,General cargo,3FVW,9526265,Panama,AIS Marine Traffic,357705000,MarrineTraffic
357721000,IKAN JEPUN,General cargo,3FTM2,9400930,Panama,AIS Marine Traffic,357721000,MarrineTraffic
357809000,MEMORY,General cargo,HP 9695,7713204,Panama,AIS Marine Traffic,357809000,MarrineTraffic
366788000,COASTAL SEA,General cargo,WCA7944,5153890,USA,AIS Marine Traffic,366788000,MarrineTraffic
366997520,TRANSATLANTIC,General cargo,WDC2769,9148520,USA,AIS Marine Traffic,366997520,MarrineTraffic
367503980,OCEAN FREEDOM,General cargo,WDF9323,9506722,USA,AIS Marine Traffic,367503980,MarrineTraffic
368251000,SEA TRADER,General cargo,WDE7566,7517698,USA,AIS Marine Traffic,368251000,MarrineTraffic
368408000,OCEAN TRANSPORT,General cargo,WDC4502,7029823,USA,AIS Marine Traffic,368408000,MarrineTraffic
370055000,MATSUSHIRO,General cargo,3FCX9,9477672,Panama,AIS Marine Traffic,370055000,MarrineTraffic
370117000,TAWA ARROW,General cargo,3ERO4,9401879,Panama,AIS Marine Traffic,370117000,MarrineTraffic
370147000,ARKAIM 4,General cargo,3ERR4,8121252,Panama,AIS Marine Traffic,370147000,MarrineTraffic
370233000,ARKAIM 5,General cargo,3ESA,8121367,Panama,AIS Marine Traffic,370233000,MarrineTraffic
370304000,DAEBO POHANG,General cargo,3ESH7,9511351,Panama,AIS Marine Traffic,370304000,MarrineTraffic
370356000,CIELO DI PISA,General cargo,3ESM4,9363297,Panama,AIS Marine Traffic,370356000,MarrineTraffic
370363000,BREADBOX MARLIN,General cargo,3EVN3,8518560,Panama,AIS Marine Traffic,370363000,MarrineTraffic
370394000,UNICORN LOGGER,General cargo,3ESQ4,9438810,Panama,AIS Marine Traffic,370394000,MarrineTraffic
370647000,MUROTO,General cargo,3ETR6,9392066,Panama,AIS Marine Traffic,370647000,MarrineTraffic
370800000,GALLANT PESCADORES,General cargo,3FHE4,9175860,Panama,AIS Marine Traffic,370800000,MarrineTraffic
370987000,CAYENA,General cargo,3FSN4,8115564,Panama,AIS Marine Traffic,370987000,MarrineTraffic
370989000,OCEAN RICH 1,General cargo,3FOY5,9542245,Panama,AIS Marine Traffic,370989000,MarrineTraffic
371024000,MSC SHEILA,General cargo,3EAZ,9180968,Panama,AIS Marine Traffic,371024000,MarrineTraffic
371036000,XIN SHENG 68,General cargo,3FTQ9,9598907,Panama,AIS Marine Traffic,371036000,MarrineTraffic
371046000,THORCO LEGACY,General cargo,3FCN4,9673173,Panama,AIS Marine Traffic,371046000,MarrineTraffic
371054000,PACIFIC HORSE,General cargo,3FHZ,9694878,Panama,AIS Marine Traffic,371054000,MarrineTraffic
371164000,SUPERIOR PESCADORES,General cargo,3EBM2,9315484,Panama,AIS Marine Traffic,371164000,MarrineTraffic
371409000,MANTENHA,General cargo,HO4084,7104154,Panama,AIS Marine Traffic,371409000,MarrineTraffic
371517000,HUA YUN 1,General cargo,3EWQ4,8655760,Panama,AIS Marine Traffic,371517000,MarrineTraffic
371730000,ROM,General cargo,HP5413,8898403,Panama,AIS Marine Traffic,371730000,MarrineTraffic
371807000,SDL ROKKO,General cargo,3EET3,9380336,Panama,AIS Marine Traffic,371807000,MarrineTraffic
371810000,MY FAIR LADY,General cargo,3EWC,9477282,Panama,AIS Marine Traffic,371810000,MarrineTraffic
371945000,POLA I,General cargo,HP3737,5387740,Panama,AIS Marine Traffic,371945000,MarrineTraffic
372049000,ASHIYA STAR,General cargo,3EIA4,9343522,Panama,AIS Marine Traffic,372049000,MarrineTraffic
372062000,SINFONIA,General cargo,3FLL4,9478468,Panama,AIS Marine Traffic,372062000,MarrineTraffic
372176000,JADE I,General cargo,3FZW,9162411,Panama,AIS Marine Traffic,372176000,MarrineTraffic
372183000,XIONG HAI,General cargo,3FBP7,8663808,Panama,AIS Marine Traffic,372183000,MarrineTraffic
372223000,KARINE BULKER,General cargo,3EOR8,9385087,Panama,AIS Marine Traffic,372223000,MarrineTraffic
372252000,OEL BANGLADESH,General cargo,3FTC8,9105968,Panama,AIS Marine Traffic,372252000,MarrineTraffic
372278000,RED DUCHESS,General cargo,HO7654,6919851,Panama,AIS Marine Traffic,372278000,MarrineTraffic
372279000,CRANE ISLAND,General cargo,3EXS3,9478482,Panama,AIS Marine Traffic,372279000,MarrineTraffic
372309000,MOMI ARROW,General cargo,3EYI6,9385506,Panama,AIS Marine Traffic,372309000,MarrineTraffic
372339000,GENIUS STAR IX,General cargo,H9ZC,9542867,Panama,AIS Marine Traffic,372339000,MarrineTraffic
372371000,C.S.STAR,General cargo,3FVA8,9496173,Panama,AIS Marine Traffic,372371000,MarrineTraffic
372381000,KAIKI,General cargo,3EIS6,9385790,Panama,AIS Marine Traffic,372381000,MarrineTraffic
372388000,PACIFIC BANGJIANG,General cargo,3ETT3,8118358,Panama,AIS Marine Traffic,372388000,MarrineTraffic
372543000,DONIAMBO,General cargo,3EJJ9,9333101,Panama,AIS Marine Traffic,372543000,MarrineTraffic
372680000,RAINBOW LUCKY,General cargo,3FCA6,9546174,Panama,AIS Marine Traffic,372680000,MarrineTraffic
372682000,BALSA 93,General cargo,3FGU7,9616072,Panama,AIS Marine Traffic,372682000,MarrineTraffic
372793000,OCEAN LOHAS,General cargo,3EKQ7,9176462,Panama,AIS Marine Traffic,372793000,MarrineTraffic
372870000,ARIKUN,General cargo,3EKY2,9385805,Panama,AIS Marine Traffic,372870000,MarrineTraffic
372918000,PINE 4,General cargo,3FPZ3,9435143,Panama,AIS Marine Traffic,372918000,MarrineTraffic
373014000,M STAR 1,General cargo,3FNH3,9102837,Panama,AIS Marine Traffic,373014000,MarrineTraffic
373061000,IKAN JUBAL,General cargo,3FHO3,9537018,Panama,AIS Marine Traffic,373061000,MarrineTraffic
373146000,CONDOR ARROW,General cargo,3FHY3,9552886,Panama,AIS Marine Traffic,373146000,MarrineTraffic
373158000,ASAHI BULKER,General cargo,3EYP7,9527180,Panama,AIS Marine Traffic,373158000,MarrineTraffic
373279000,BALSA 88,General cargo,3FBP3,9616034,Panama,AIS Marine Traffic,373279000,MarrineTraffic
373360000,BALTIMAR ZEPHYR,General cargo,HP5662,9125152,Panama,AIS Marine Traffic,373360000,MarrineTraffic
373372000,MIHO,General cargo,H9OF,9640358,Panama,AIS Marine Traffic,373372000,MarrineTraffic
373471000,HANJIN MIMITSU,General cargo,3ETU4,9527958,Panama,AIS Marine Traffic,373471000,MarrineTraffic
373575000,TAKESHIO,General cargo,3FDZ5,9526162,Panama,AIS Marine Traffic,373575000,MarrineTraffic
373640000,PIPIT ARROW,General cargo,3FEG7,9552898,Panama,AIS Marine Traffic,373640000,MarrineTraffic
373875000,THORCO TRIUMPH,General cargo,3FBT2,9625437,Panama,AIS Marine Traffic,373875000,MarrineTraffic
375005000,RIGINA,General cargo,J8GQ,5388005,St Vincent Grenadines,AIS Marine Traffic,375005000,MarrineTraffic
375133000,INGA B,General cargo,J8MF,6500911,St Vincent Grenadines,AIS Marine Traffic,375133000,MarrineTraffic
375336000,ALBARELLA,General cargo,J8B3364,8115332,St Vincent Grenadines,AIS Marine Traffic,375336000,MarrineTraffic
375463000,KING SUCCESS,General cargo,J8B4436,8503034,St Vincent Grenadines,AIS Marine Traffic,375463000,MarrineTraffic
375933000,CARIB PALM,General cargo,J8PD3,7623083,St Vincent Grenadines,AIS Marine Traffic,375933000,MarrineTraffic
375938000,LADY ZAI,General cargo,J8PE6,7431129,St Vincent Grenadines,AIS Marine Traffic,375938000,MarrineTraffic
375939000,TROPIC CARIB,General cargo,J8PE3,9225263,St Vincent Grenadines,AIS Marine Traffic,375939000,MarrineTraffic
375996000,ALEXANDER AL,General cargo,J8PO4,7432850,St Vincent Grenadines,AIS Marine Traffic,375996000,MarrineTraffic
376185000,SULEDROTT,General cargo,J8B4763,8318063,St Vincent Grenadines,AIS Marine Traffic,376185000,MarrineTraffic
376208000,TRITOINS,General cargo,J8B4609,8913772,St Vincent Grenadines,AIS Marine Traffic,376208000,MarrineTraffic
376626000,HONG QING,General cargo,J8B4760,8608781,St Vincent Grenadines,AIS Marine Traffic,376626000,MarrineTraffic
376958000,MUNIE CHANDRA,General cargo,J8PN9,5162839,St Vincent Grenadines,AIS Marine Traffic,376958000,MarrineTraffic
377088000,AL BATOUL,General cargo,J8B2414,7209411,St Vincent Grenadines,AIS Marine Traffic,377088000,MarrineTraffic
377361000,KING BRAVE,General cargo,J8B4117,8125533,St Vincent Grenadines,AIS Marine Traffic,377361000,MarrineTraffic
377901002,BUSTEIN,General cargo,J8NU,7228297,St Vincent Grenadines,AIS Marine Traffic,377901002,MarrineTraffic
377913000,TROPIC UNITY,General cargo,J8PE4,9225275,St Vincent Grenadines,AIS Marine Traffic,377913000,MarrineTraffic
412011000,LE SHENG,General cargo,BOUU,9177519,China,AIS Marine Traffic,412011000,MarrineTraffic
412210000,FENG SHUN SHAN,General cargo,BOSV,8400622,China,AIS Marine Traffic,412210000,MarrineTraffic
412273000,FENG KANG SHAN,General cargo,BOSU,8400610,China,AIS Marine Traffic,412273000,MarrineTraffic
413471970,RU YI SONG,General cargo,BOEG,9608934,China,AIS Marine Traffic,413471970,MarrineTraffic
417222323,INDUSTRIAL HEDLAND,General cargo,4RBJ,9352353,Sri Lanka,AIS Marine Traffic,417222323,MarrineTraffic
417222332,SAFMARINE LINYATI,General cargo,4RBS,9500089,Sri Lanka,AIS Marine Traffic,417222332,MarrineTraffic
419000000,VISHAMBAR,General cargo,AVVY,9664691,India,AIS Marine Traffic,419000000,MarrineTraffic
419000184,KOMAL,General cargo,AVHY,9082104,India,AIS Marine Traffic,419000184,MarrineTraffic
431001012,KIYOHAMA MARU,General cargo,JD2951,9578414,Japan,AIS Marine Traffic,431001012,MarrineTraffic
431002489,KORYU MARU,General cargo,JD3165,9608104,Japan,AIS Marine Traffic,431002489,MarrineTraffic
431002691,SENSHO MARU,General cargo,JD3228,9623075,Japan,AIS Marine Traffic,431002691,MarrineTraffic
431002761,HAKUYU MARU,General cargo,JD3219,9601778,Japan,AIS Marine Traffic,431002761,MarrineTraffic
431100042,ENOKI MARU NO.10,General cargo,JG5214,9066332,Japan,AIS Marine Traffic,431100042,MarrineTraffic
431200122,FUJIIWA MARU,General cargo,JH3357,9135626,Japan,AIS Marine Traffic,431200122,MarrineTraffic
431500561,KEIYUMARU,General cargo,JL6541,9163544,Japan,AIS Marine Traffic,431500561,MarrineTraffic
431501644,ORION,General cargo,JL6656,9223734,Japan,AIS Marine Traffic,431501644,MarrineTraffic
431600379,KOEI MARU NO.63,General cargo,JM6455,9124342,Japan,AIS Marine Traffic,431600379,MarrineTraffic
441429000,INTER GRACE,General cargo,DSPR6,9185839,Korea,AIS Marine Traffic,441429000,MarrineTraffic
457533000,BERJAYA I,General cargo,JVUE4,9061679,Mongolia,AIS Marine Traffic,457533000,MarrineTraffic
457900002,LILY REGAL,General cargo,JVWC4,8324725,Mongolia,AIS Marine Traffic,457900002,MarrineTraffic
477056800,MATSUSAKA,General cargo,VRDU7,9414711,Hong Kong,AIS Marine Traffic,477056800,MarrineTraffic
477058800,LONDON SPIRIT,General cargo,VRDX8,9150743,Hong Kong,AIS Marine Traffic,477058800,MarrineTraffic
477094000,CHENAN,General cargo,VRUB2,9007374,Hong Kong,AIS Marine Traffic,477094000,MarrineTraffic
477108800,KING ISLAND,General cargo,VRJN7,9537006,Hong Kong,AIS Marine Traffic,477108800,MarrineTraffic
477111500,THORCO SVENDBORG,General cargo,VREH9,9426570,Hong Kong,AIS Marine Traffic,477111500,MarrineTraffic
477185100,ELLIOTT BAY,General cargo,VREU3,9473597,Hong Kong,AIS Marine Traffic,477185100,MarrineTraffic
477196900,SAFMARINE SAHEL,General cargo,VRIP4,9539365,Hong Kong,AIS Marine Traffic,477196900,MarrineTraffic
477198000,SAGA SKY,General cargo,VRYB8,9144354,Hong Kong,AIS Marine Traffic,477198000,MarrineTraffic
477282600,SAGA ENTERPRISE,General cargo,VRCC8,9343481,Hong Kong,AIS Marine Traffic,477282600,MarrineTraffic
477323000,SAGA TIDE,General cargo,VRYO8,8918277,Hong Kong,AIS Marine Traffic,477323000,MarrineTraffic
477328700,CSC ZHONG HAI,General cargo,VRJJ3,9309863,Hong Kong,AIS Marine Traffic,477328700,MarrineTraffic
477435600,OCEAN GOLD,General cargo,VRJO8,9336751,Hong Kong,AIS Marine Traffic,477435600,MarrineTraffic
477440300,KWEICHOW,General cargo,VRAE2,9070694,Hong Kong,AIS Marine Traffic,477440300,MarrineTraffic
477440400,KWANGTUNG,General cargo,VRAE3,9070709,Hong Kong,AIS Marine Traffic,477440400,MarrineTraffic
477440500,KWEILIN,General cargo,VRAE4,9103104,Hong Kong,AIS Marine Traffic,477440500,MarrineTraffic
477549000,CHENGTU,General cargo,VRSR,9007362,Hong Kong,AIS Marine Traffic,477549000,MarrineTraffic
477653500,TRITONIA,General cargo,VRCM2,9363314,Hong Kong,AIS Marine Traffic,477653500,MarrineTraffic
477656400,THORCO ACE,General cargo,VRCM6,9392614,Hong Kong,AIS Marine Traffic,477656400,MarrineTraffic
477661100,PACIFIC LOHAS,General cargo,VRGE6,9176450,Hong Kong,AIS Marine Traffic,477661100,MarrineTraffic
477738100,GREAT RESOURCE,General cargo,VRFZ5,9487031,Hong Kong,AIS Marine Traffic,477738100,MarrineTraffic
477822000,CHANGSHA,General cargo,VRWS3,9003847,Hong Kong,AIS Marine Traffic,477822000,MarrineTraffic
477823000,CHEKIANG,General cargo,VRWS4,9003835,Hong Kong,AIS Marine Traffic,477823000,MarrineTraffic
477851700,TRANS FRIENDSHIP I,General cargo,VRFY5,9487043,Hong Kong,AIS Marine Traffic,477851700,MarrineTraffic
477857000,SAGA SPRAY,General cargo,VRWW5,9014078,Hong Kong,AIS Marine Traffic,477857000,MarrineTraffic
477860000,KWANGSI,General cargo,VRWW8,9103116,Hong Kong,AIS Marine Traffic,477860000,MarrineTraffic
477897700,SAGA NAVIGATOR,General cargo,VRDA4,9371062,Hong Kong,AIS Marine Traffic,477897700,MarrineTraffic
477897800,SPRING RETRIEVER,General cargo,VRCZ6,9217814,Hong Kong,AIS Marine Traffic,477897800,MarrineTraffic
477902400,SAFMARINE SUGUTA,General cargo,VRIP2,9539389,Hong Kong,AIS Marine Traffic,477902400,MarrineTraffic
477903200,EASTERN PEARL,General cargo,VRHI6,9589217,Hong Kong,AIS Marine Traffic,477903200,MarrineTraffic
477903400,MIN RUI,General cargo,VRHI7,9161194,Hong Kong,AIS Marine Traffic,477903400,MarrineTraffic
477914700,SAGA FUTURE,General cargo,VRKX8,9613836,Hong Kong,AIS Marine Traffic,477914700,MarrineTraffic
477962800,THORCO AFRICA,General cargo,VRHP6,9543926,Hong Kong,AIS Marine Traffic,477962800,MarrineTraffic
477973000,SAGA VOYAGER,General cargo,VRXL8,9233454,Hong Kong,AIS Marine Traffic,477973000,MarrineTraffic
477982100,TRANS FRIENDSHIP II,General cargo,VRFY6,9487055,Hong Kong,AIS Marine Traffic,477982100,MarrineTraffic
503000027,PORTLAND,General cargo,VNAH,8509117,Australia,AIS Marine Traffic,503000027,MarrineTraffic
503000069,IRON CHIEFTAIN,General cargo,VNVD,9047740,Australia,AIS Marine Traffic,503000069,MarrineTraffic
503060000,WARRENDER,General cargo,VNRL,9114218,Australia,AIS Marine Traffic,503060000,MarrineTraffic
503538000,TAL STAR,General cargo,JZAT,9184689,Australia,AIS Marine Traffic,503538000,MarrineTraffic
503561000,NEWCASTLE BAY,General cargo,VMQ8331,9006227,Australia,AIS Marine Traffic,503561000,MarrineTraffic
503584000,CSL THEVENARD,General cargo,VJN3369,7926150,Australia,AIS Marine Traffic,503584000,MarrineTraffic
503634000,LAUREN HANSEN,General cargo,VNDR,9580869,Australia,AIS Marine Traffic,503634000,MarrineTraffic
514051000,VOLANS 1,General cargo,XUHY8,9101405,Cambodia,AIS Marine Traffic,514051000,MarrineTraffic
514258000,GOD LIGHT,General cargo,XUMB9,8510518,Cambodia,AIS Marine Traffic,514258000,MarrineTraffic
514569000,JIE SHUN,General cargo,XUTS3,8518780,Cambodia,AIS Marine Traffic,514569000,MarrineTraffic
518120000,VESTBORG,General cargo,E5U2070,7502021,Cook Is,AIS Marine Traffic,518120000,MarrineTraffic
518132000,SOUTHERN TIARE,General cargo,E5U2082,8719176,Cook Is,AIS Marine Traffic,518132000,MarrineTraffic
518520000,OLOMANA,General cargo,E5U2470,9141704,Cook Is,AIS Marine Traffic,518520000,MarrineTraffic
525009031,GLOBAL SAMUDERA,General cargo,YEDI,8024181,Indonesia,AIS Marine Traffic,525009031,MarrineTraffic
525010000,ERA 2008,General cargo,PMSR,8135435,Indonesia,AIS Marine Traffic,525010000,MarrineTraffic
525010018,CTP HONOUR,General cargo,PNVP,9150925,Indonesia,AIS Marine Traffic,525010018,MarrineTraffic
525013020,TANTO SAKTI II,General cargo,POKA,9240938,Indonesia,AIS Marine Traffic,525013020,MarrineTraffic
525015057,KAMORA,General cargo,YFED,9038579,Indonesia,AIS Marine Traffic,525015057,MarrineTraffic
