series,mmsi
15337,242952000
15338,242963000
15339,242974000
15340,2436
15341,244011000
15342,244057000
15343,244078000
15344,244091000
15345,244094000
15346,244099000
15347,244126000
15348,244128000
15349,244142000
15350,244149000
15351,244155000
15352,244163000
15353,244171000
15354,244187000
15355,244203000
15356,244210000
15357,244266000
15358,244275000
15359,244283000
15360,244362000
15361,244370000
15362,244372000
15363,244403000
15364,244407000
15365,244449000
15366,244461000
15367,244517000
15368,244526000
15369,244538000
15370,244547000
15371,244550000
15372,244564000
15373,244582000
15374,244583000
15375,244590000
15376,244601000
15377,244620447
15378,244671000
15379,244690000
15380,244711000
15381,244723000
15382,244750825
15383,244780000
15384,244781000
15385,244799000
15386,244841000
15387,244848000
15388,636092095
15389,636092098
15390,636092099
15391,636092101
15392,636092104
15393,636092106
15394,636092107
15395,636092108
15396,636092109
15397,636092110
15398,636092111
15399,636092112
15400,636092113
15401,636092118
15402,636092120
15403,636092121
15404,636092122
15405,636092130
15406,636092132
15407,636092135
15408,636092136
15409,636092138
15410,636092140
15411,636092145
15412,636092146
15413,636092148
15414,636092150
15415,636092151
15416,636092152
15417,636092153
15418,636092154
15419,636092155
15420,636092156
15421,636092159
15422,636092161
15423,636092163
15424,636092165
15425,636092168
15426,636092172
15427,636092173
15428,636092175
15429,636092177
15430,636092180
15431,636092181
15432,636092182
15433,636092186
15434,636092187
15435,636092190
15436,636092191
15437,636092192
15438,636092195
15439,636092198
15440,636092199
15441,636092210
15442,636092212
15443,636092213
15444,636092214
15445,636092219
15446,636092220
15447,636092223
15448,636092224
15449,636092225
15450,636092229
15451,636092230
15452,636092232
15453,636092233
15454,636092234
15455,636092239
15456,636092240
15457,636092243
15458,636092244
15459,636092248
15460,636092249
15461,636092251
15462,636092253
15463,636092255
15464,636092256
15465,636092260
15466,636092261
15467,636092262
15468,636092264
15469,636092266
15470,636092267
15471,636092269
15472,636092270
15473,636092272
15474,636092273
15475,636092275
15476,636092276
15477,636092277
15478,636092279
15479,636092280
15480,636092282
15481,636092284
15482,636092285
15483,636092286
15484,636092288
15485,636092298
15486,636092299
15487,636092300
15488,636092301
15489,636092302
15490,636092303
15491,636092304
15492,636092305
15493,636092306
15494,636092308
15495,636092311
15496,636092312
15497,636092313
15498,636092314
15499,636092315
15500,636092316
15501,636092317
15502,636092318
15503,636092323
15504,636092324
15505,636092325
15506,636092327
15507,636092328
15508,636092329
15509,636092330
15510,636092331
15511,636092334
15512,636092335
15513,636092336
15514,636092337
15515,636092343
15516,636092346
15517,636092347
15518,636092348
15519,636092349
15520,636092350
15521,636092352
15522,636092354
15523,636092359
15524,636092361
15525,636092362
15526,636092365
15527,636092367
15528,636092369
15529,636092370
15530,636092371
15531,636092374
15532,636092375
15533,636092377
15534,636092378
15535,636092379
15536,636092381
15537,636092383
15538,636092384
15539,636092385
15540,636092386
15541,636092387
15542,636092388
15543,636092390
15544,636092392
15545,636092394
15546,636092395
15547,636092398
15548,636092399
15549,636092400
15550,636092401
15551,636092404
15552,636092406
15553,636092407
15554,636092415
15555,636092416
15556,636092417
15557,636092422
15558,636092424
15559,636092425
15560,636092429
15561,636092430
15562,636092431
15563,636092432
15564,636092435
15565,636092438
15566,636092440
15567,636092442
15568,636092443
15569,636092447
15570,636092454
15571,636092455
15572,636092456
15573,636092457
15574,636092463
15575,636092465
15576,636096640
15577,636906984
15578,637057960
15579,642122007
15580,642122009
15581,642122014
15582,642122024
15583,645019000
15584,645133000
15585,645138000
15586,645143000
15587,645147000
15588,645157000
15589,645159000
15590,645160000
15591,645164000
15592,645167000
15593,645259000
15594,645264000
15595,645273000
15596,645301000
15597,645309000
15598,645337000
15599,645340000
15600,645350000
15601,645357000
15602,645358000
15603,6459024
15604,647521310
15605,647581120
15606,649034000
15607,650127000
15608,650128000
15609,650148000
15610,650766201
15611,656536424
15612,657010000
15613,657011001
15614,657011006
15615,657031000
15616,657111009
15617,657111046
15618,657167000
15619,657179000
15620,657185000
15621,65720000
15622,657203000
15623,657210000
15624,657214000
15625,657216000
15626,657221000
15627,657228000
15628,657243000
15629,657255000
15630,657267000
15631,657268000
15632,657270000
15633,657274000
15634,657296000
15635,657303000
15636,657320000
15637,657323000
15638,657327000
15639,657338000
15640,657339000
15641,657340000
15642,657350000
15643,657374000
15644,657375000
15645,657376000
15646,657377000
15647,657379000
15648,657384000
15649,657388000
15650,657389000
15651,657394000
15652,657397000
15653,657409000
15654,657410000
15655,657411000
15656,657412000
15657,657413000
15658,657415000
15659,657416000
15660,657428000
15661,657429000
15662,65743000
15663,657430000
15664,657432000
15665,657433000
15666,657438000
15667,657452000
15668,657453000
15669,657459000
15670,657467000
15671,657472000
15672,657476000
15673,657485000
15674,657497000
15675,657498000
15676,657506000
15677,657511000
15678,657512000
15679,657516000
15680,657518000
15681,657522000
15682,657524000
15683,657525000
15684,657526000
15685,657527000
15686,657530000
15687,657532000
15688,657539000
15689,657544000
15690,657545000
15691,657551000
15692,657566000
15693,657568000
15694,657573000
15695,657587000
15696,657588000
15697,657590000
15698,657592000
15699,657596000
15700,657600100
15701,657601000
15702,657605000
15703,657606000
15704,657607000
15705,657608000
15706,657615000
15707,657616000
15708,657620000
15709,657621000
15710,657635000
15711,657643000
15712,657646000
15713,657653000
15714,657654000
15715,657656000
15716,657657000
15717,657658000
15718,657659000
15719,657660000
15720,657663000
15721,657666000
15722,657672000
15723,657673000
15724,657674000
15725,657675000
15726,657676000
15727,657677000
15728,657680000
15729,657692000
15730,657693000
15731,657694000
15732,657695000
15733,657700000
15734,657701000
15735,657708000
15736,657711000
15737,657712000
15738,657716000
15739,657801000
15740,657802000
15741,657803000
15742,657804000
15743,657806000
15744,657808000
15745,657810000
15746,657811000
15747,657812000
15748,657816000
15749,657818000
15750,657822000
15751,657823000
15752,657826000
15753,657827000
15754,657828000
15755,657829000
15756,657831000
15757,657833000
15758,657839000
15759,657841000
15760,657845000
15761,657846000
15762,657847000
15763,657851000
15764,657856000
15765,657875000
15766,657876000
15767,657885000
15768,224918000
15769,224929000
15770,224941000
15771,224957000
15772,224959000
15773,224967000
15774,224976000
15775,224978000
15776,225304000
15777,225307000
15778,225317000
15779,225318000
15780,225319000
15781,225325000
15782,225330000
15783,225372000
15784,225374000
15785,225397000
15786,225416000
15787,225420000
15788,225422000
15789,225423000
15790,225426000
15791,225436000
15792,226095000
15793,226127000
15794,226180000
15795,226223000
15796,226226000
15797,226235000
15798,226240000
15799,226270000
15800,226273000
15801,226278000
15802,226286000
15803,226290000
15804,226291000
15805,226297000
15806,226298000
15807,226304000
15808,226305000
15809,226306000
15810,226307000
15811,226309000
15812,226313000
15813,226316000
15814,226317000
15815,226324000
15816,226329000
15817,226332000
15818,226333000
15819,227007200
15820,227018800
15821,227020000
15822,227041000
15823,227084000
15824,227089370
15825,227106280
15826,227106320
15827,227129640
15828,227129650
15829,227152000
15830,227153450
15831,227153460
15832,227169260
15833,227186000
15834,227194000
15835,227222000
15836,227223000
15837,227226000
15838,227235000
15839,227297000
15840,227360000
15841,227370000
15842,227395000
15843,227404000
15844,227536950
15845,227549000
15846,227550000
15847,227556000
15848,227835000
15849,227846000
15850,227862000
15851,227895000
15852,228002600
15853,228002700
15854,228016700
15855,228016800
15856,228018600
15857,228022700
15858,228022800
15859,228026700
15860,228050000
15861,228063000
15862,228073000
15863,228128000
15864,228147600
15865,228167000
15866,228168000
15867,228280000
15868,228284700
15869,228305900
15870,228315700
15871,228316700
15872,228317600
15873,228321900
15874,228322600
15875,228322700
15876,228322800
15877,228323700
15878,228323800
15879,228323900
15880,228324600
15881,228324700
15882,228324800
15883,228324900
15884,228325700
15885,228325800
15886,228325900
15887,228326600
15888,228326700
15889,228326900
15890,228327700
15891,228327800
15892,228328600
15893,228328700
15894,228328800
15895,228328900
15896,228329600
15897,228329700
15898,228330900
15899,228333700
15900,228334800
15901,228338600
15902,228340600
15903,228349600
15904,228700100
15905,228706000
15906,228732000
15907,228794000
15908,228798000
15909,228815000
15910,228967000
15911,229003000
15912,229005000
15913,229012000
15914,229018000
15915,229030140
15916,229032000
15917,229035000
15918,229036000
15919,229039000
15920,229047000
15921,229057000
15922,229069000
15923,229072000
15924,229075000
15925,229077000
15926,229079000
15927,229081000
15928,229085000
15929,229101000
15930,229111000
15931,229120000
15932,229125000
15933,229136000
15934,229160000
15935,229170000
15936,229172000
15937,229179000
15938,229180000
15939,229181000
15940,229182000
15941,229183000
15942,229184000
15943,229208000
15944,229212000
15945,229238000
15946,229268000
15947,229280000
15948,229287000
15949,229290000
15950,229309000
15951,230203000
15952,230245000
15953,230252000
15954,230275000
15955,230281000
15956,230614000
15957,230624000
15958,230625000
15959,230941700
15960,230988000
15961,230990000
15962,231004000
15963,231013000
15964,231036000
15965,231038000
15966,231042000
15967,231045000
15968,231046000
15969,231047000
15970,231051000
15971,231053000
15972,231059000
15973,231069000
15974,231074000
15975,231085000
15976,231091000
15977,231100000
15978,231105000
15979,231106000
15980,231107000
15981,231126000
15982,231134000
15983,231145000
15984,231150000
15985,231156000
15986,231159000
15987,231167000
15988,231181000
15989,231201000
15990,231208000
15991,231209000
15992,231216000
15993,231321000
15994,231343000
15995,231356000
15996,231364000
15997,231429000
15998,231605000
15999,231701000
16000,231730000
16001,231748000
16002,231766000
16003,231770000
16004,231774000
16005,231802000
16006,231833000
16007,231835000
16008,232002647
16009,232002833
16010,232003545
16011,232003690
16012,232004490
16013,232004550
16014,232006500
16015,232022000
16016,232032000
16017,232048000
16018,232064000
16019,232085000
16020,232094000
16021,232096000
16022,232104000
16023,232125000
16024,232136000
16025,232167000
16026,232184000
16027,232217000
16028,232240000
16029,232265000
16030,232312001
16031,232326000
16032,232332000
16033,232366000
16034,232400000
16035,232443000
16036,232444000
16037,232502000
16038,232516000
16039,232528000
16040,232555000
16041,232566000
16042,232687000
16043,232721000
16044,232731000
16045,232766000
16046,232808000
16047,232877000
16048,232945000
16049,232963000
16050,232987000
16051,233061000
16052,233092000
16053,233110000
16054,233494000
16055,233626000
16056,233659000
16057,233663000
16058,233694000
16059,233729000
16060,233795000
16061,233815000
16062,233816000
16063,233882000
16064,233890000
16065,233940000
16066,233941000
16067,234023000
16068,234065000
16069,234180000
16070,234245000
16071,234270000
16072,234418000
16073,234590000
16074,234618000
16075,234761000
16076,234875000
16077,234890000
16078,234973000
16079,235001050
16080,235003000
16081,235003910
16082,235004280
16083,235004340
16084,235004720
16085,576899000
16086,576902000
16087,576904000
16088,576909000
16089,576910000
16090,576915000
16091,576917000
16092,576927000
16093,576937000
16094,576941000
16095,576943000
16096,576945000
16097,576948000
16098,576951000
16099,576952000
16100,576953000
16101,576955000
16102,576962000
16103,576968000
16104,576978000
16105,576980000
16106,576981000
16107,576982000
16108,576988000
16109,576992000
16110,576996000
16111,577000700
16112,577003000
16113,577007000
16114,577010000
16115,577011000
16116,577012000
16117,577013000
16118,577016000
16119,577018000
16120,577019000
16121,577022000
16122,577023000
16123,577024000
16124,577025000
16125,577026000
16126,577028000
16127,577029000
16128,577030000
16129,577031000
16130,577035000
16131,577037000
16132,577038000
16133,577039000
16134,577041000
16135,577044000
16136,577051000
16137,577056000
16138,577059000
16139,577066000
16140,577077000
16141,577082000
16142,577083000
16143,577084000
16144,577086000
16145,577088000
16146,577089000
16147,577090000
16148,577102000
16149,577106000
16150,577110000
16151,577114000
16152,578000500
16153,578000700
16154,590218208
16155,591000062
16156,591000063
16157,591000064
16158,591000065
16159,591000066
16160,591000067
16161,591000068
16162,591000069
16163,591000070
16164,591000071
16165,591000072
16166,591000073
16167,591894640
16168,593285712
16169,596528000
16170,598734
16171,601007000
16172,601041200
16173,601042000
16174,601045000
16175,601046000
16176,601047000
16177,601048000
16178,601062600
16179,601078000
16180,601132900
16181,601140800
16182,601146300
16183,601160000
16184,601170300
16185,601170400
16186,601339000
16187,601524000
16188,601572000
16189,601705000
16190,601707000
16191,601848000
16192,601971000
16193,601980000
16194,601986000
16195,603701200
16196,603702400
16197,603703000
16198,603703300
16199,603703900
16200,603704800
16201,603706000
16202,603706300
16203,603709000
16204,603802200
16205,603805200
16206,603810000
16207,603810400
16208,603900500
16209,603910500
16210,605026220
16211,612032600
16212,613002810
16213,613005555
16214,613111222
16215,614000080
16216,616296000
16217,616344000
16218,616400000
16219,616401000
16220,616455000
16221,616521000
16222,616710000
16223,616735000
16224,616736000
16225,616738000
16226,616750000
16227,616753000
16228,616757000
16229,616766000
16230,616772000
16231,616775000
16232,616777000
16233,616791000
16234,616798000
16235,616807000
16236,616836000
16237,616849000
16238,616852000
16239,616856000
16240,616876000
16241,616878000
16242,616885000
16243,616888000
16244,616905000
16245,616918000
16246,616927000
16247,616947000
16248,616962000
16249,616978000
16250,616980000
16251,616999021
16252,616999031
16253,616999035
16254,616999042
16255,616999060
16256,616999129
16257,616999154
16258,616999155
16259,616999177
16260,616999206
16261,616999221
16262,616999227
16263,616999229
16264,616999237
16265,617020000
16266,617023000
16267,617028000
16268,617053000
16269,617058000
16270,617067000
16271,617068000
16272,617069000
16273,617073000
16274,617074000
16275,617076000
16276,617077000
16277,617078000
16278,617080000
16279,617081000
16280,617082000
16281,618000500
16282,622067724
16283,622120321
16284,622120440
16285,622120442
16286,622121409
16287,622121410
16288,622121411
16289,622121412
16290,622121413
16291,622121414
16292,622121420
16293,622121421
16294,622121422
16295,622121423
16296,622121425
16297,622121427
16298,622121520
16299,622121525
16300,622121630
16301,622121633
16302,622121640
16303,622121643
16304,622121645
16305,622121646
16306,622122201
16307,624006000
16308,624007000
16309,624008000
16310,624009000
16311,624012000
16312,624013000
16313,624014000
16314,624111000
16315,625006300
16316,626001100
16317,626004000
16318,626031000
16319,626040000
16320,626901100
16321,627001000
16322,627003000
16323,627006000
16324,627047000
16325,627070000
16326,627084000
16327,627109000
16328,627249000
16329,627330100
16330,627331100
16331,627400600
16332,627400700
16333,631082002
16334,631154153
16335,631831000
16336,631877000
16337,631900000
16338,633010448
16339,634103000
16340,634119000
16341,635000080
16342,635000120
16343,635000140
16344,635000180
16345,635000220
16346,635000280
16347,635000290
16348,635000300
16349,635000320
16350,635000350
16351,635000380
16352,635000400
16353,635000410
16354,635000420
16355,635000430
16356,635000440
16357,635000460
16358,635000480
16359,635000490
16360,635000510
16361,635000540
16362,635000550
16363,635000570
16364,635000580
16365,635000620
16366,635000720
16367,635000740
16368,635000770
16369,635001800
16370,635002100
16371,635002900
16372,635004500
16373,635005100
16374,635005500
16375,635005700
16376,635005800
16377,635009900
16378,635010700
16379,635015600
16380,635016300
16381,635016600
16382,635016700
16383,635018300
16384,635212000
16385,635216000
16386,635218000
16387,635221000
16388,635225000
16389,635230000
16390,635961345
16391,635961348
16392,635961349
16393,635961356
16394,636005710
16395,636006270
16396,636006454
16397,636006727
16398,636006772
16399,636006850
16400,636006948
16401,636006949
16402,636006950
16403,636007046
16404,636007200
16405,636007299
16406,636007441
16407,636007585
16408,636007622
16409,636007661
16410,636007679
16411,636007699
16412,636007950
16413,636008024
16414,636008038
16415,636008251
16416,636008252
16417,636008364
16418,636008376
16419,636008496
16420,636008614
16421,636008621
16422,636008667
16423,636008823
16424,636008834
16425,636008847
16426,636008884
16427,636008887
16428,636008972
16429,636008973
16430,636009053
16431,636009083
16432,636009085
16433,636009174
16434,636009364
16435,636009381
16436,636009386
16437,636009404
16438,636009405
16439,636009531
16440,636009549
16441,636009609
16442,636009610
16443,636009611
16444,636009672
16445,636009673
16446,636009674
16447,636009710
16448,636009712
16449,636009720
16450,636009731
16451,636009737
16452,636009758
16453,636009782
16454,636009794
16455,636009817
16456,636009825
16457,636009832
16458,636009839
16459,636009850
16460,636009881
16461,636009894
16462,636009898
16463,636009943
16464,636010032
16465,636010123
16466,636010125
16467,636010158
16468,636010163
16469,636010174
16470,636010186
16471,636010205
16472,636010238
16473,636010256
16474,636010270
16475,636010274
16476,636010327
16477,636010365
16478,636010401
16479,636010408
16480,636010468
16481,636010492
16482,636010523
16483,219320000
16484,219324000
16485,219332000
16486,219333000
16487,219335000
16488,219339000
16489,219345000
16490,219383000
16491,219384000
16492,219390000
16493,219392000
16494,219393000
16495,219396000
16496,219408000
16497,219414000
16498,219426000
16499,219431000
16500,219498000
16501,219523000
16502,219524000
16503,219525000
16504,219528000
16505,219572000
16506,219585000
16507,219587000
16508,219612000
16509,219623000
16510,219634000
16511,219655000
16512,219665000
16513,219679000
16514,219706000
16515,219819000
16516,219884000
16517,219899000
16518,219947000
16519,219953000
16520,219974000
16521,219979000
16522,220003000
16523,220008000
16524,220052000
16525,220157000
16526,220172000
16527,220178000
16528,220197000
16529,220198000
16530,220209000
16531,220216000
16532,220221000
16533,220263000
16534,220291000
16535,220364000
16536,220373000
16537,220374000
16538,220402000
16539,220428000
16540,220429000
16541,220443000
16542,220459000
16543,220461000
16544,220465000
16545,220500000
16546,220504000
16547,220510000
16548,220514000
16549,220515000
16550,220516000
16551,220518000
16552,220528000
16553,220537000
16554,220558000
16555,220559000
16556,220566000
16557,220571000
16558,220577000
16559,220578000
16560,220579000
16561,220581000
16562,220583000
16563,220584000
16564,220587000
16565,220588000
16566,220591000
16567,220592000
16568,220617000
16569,220633000
16570,220638000
16571,220641000
16572,220648000
16573,222222000
16574,222222220
16575,222222222
16576,2225
16577,224001000
16578,224003210
16579,224003250
16580,224004000
16581,224005790
16582,224013270
16583,224016000
16584,224016530
16585,224017000
16586,224019630
16587,224020000
16588,224020890
16589,224020910
16590,224022910
16591,224024480
16592,224026860
16593,224032970
16594,224043560
16595,224045930
16596,224047990
16597,224048150
16598,224049460
16599,224049530
16600,224049580
16601,224049630
16602,224049860
16603,224050000
16604,224051180
16605,224051350
16606,224052370
16607,224054360
16608,224055860
16609,224062130
16610,224066580
16611,224068000
16612,224068180
16613,224068830
16614,224068980
16615,224069960
16616,224070000
16617,224073650
16618,224076000
16619,224079000
16620,224081430
16621,224083570
16622,224083590
16623,224084640
16624,224089000
16625,224094500
16626,224094520
16627,224096840
16628,224098250
16629,224098420
16630,224098930
16631,224099450
16632,224099470
16633,224101950
16634,224106130
16635,224110000
16636,224114750
16637,224115880
16638,224116330
16639,224120000
16640,224124140
16641,224130000
16642,224132000
16643,224132670
16644,224135000
16645,224136880
16646,224138280
16647,224140000
16648,224142870
16649,224143000
16650,224145000
16651,224146000
16652,224147740
16653,224151000
16654,224153130
16655,224154000
16656,224156000
16657,224156290
16658,224160000
16659,224173000
16660,224184000
16661,224188000
16662,224197150
16663,224209000
16664,224241000
16665,224250000
16666,224252000
16667,224253000
16668,224256000
16669,224259000
16670,224261000
16671,224267000
16672,224270000
16673,224275000
16674,224277000
16675,224286000
16676,224288000
16677,224298000
16678,224302000
16679,224303000
16680,224306000
16681,224307000
16682,224308000
16683,224313000
16684,224318000
16685,224321540
16686,224335000
16687,224342000
16688,224350690
16689,224363000
16690,224366000
16691,224369000
16692,224370000
16693,224371000
16694,224372000
16695,224377000
16696,224380000
16697,224383000
16698,224392000
16699,224430000
16700,224436000
16701,224438000
16702,224441000
16703,224452000
16704,224456000
16705,224459000
16706,224462000
16707,224463000
16708,224464000
16709,224467000
16710,224471000
16711,224472000
16712,224474000
16713,224478190
16714,224488000
16715,224491000
16716,224501000
16717,224506000
16718,224511000
16719,224524000
16720,224526000
16721,224528000
16722,224540000
16723,224544160
16724,224545000
16725,224547000
16726,224556000
16727,224558000
16728,224559000
16729,224567000
16730,224571000
16731,224578000
16732,224580000
16733,224581000
16734,224606000
16735,224608620
16736,224609000
16737,224612000
16738,224619000
16739,224623000
16740,224625570
16741,224626000
16742,224651000
16743,224680000
16744,224687000
16745,224689000
16746,224692000
16747,224696000
16748,224701000
16749,224706000
16750,224712000
16751,224724000
16752,224727000
16753,224731000
16754,224732000
16755,224733000
16756,224739000
16757,224745000
16758,224752000
16759,224754000
16760,224761000
16761,224765000
16762,224768000
16763,224770000
16764,224775000
16765,224820000
16766,224841000
16767,224842000
16768,224854000
16769,224855000
16770,224864000
16771,224871000
16772,224875000
16773,224886000
16774,224888000
16775,224892000
16776,224896000
16777,224897000
16778,224901000
16779,224905000
16780,224911000
16781,224913000
16782,224917000
16783,251265110
16784,251267110
16785,251269000
16786,251276110
16787,251278110
16788,251284110
16789,251287110
16790,251290110
16791,251293110
16792,251294110
16793,251298110
16794,251307110
16795,251309000
16796,251314110
16797,251318000
16798,251319110
16799,251323110
16800,251324110
16801,251330110
16802,251331110
16803,251335110
16804,251336110
16805,251338110
16806,251339110
16807,251341110
16808,251342940
16809,251344000
16810,251347110
16811,251349110
16812,251350110
16813,251351110
16814,251359110
16815,251360110
16816,251364110
16817,251367110
16818,251368110
16819,251370110
16820,251373110
16821,251376110
16822,251383110
16823,251386110
16824,251388110
16825,251390110
16826,251391000
16827,251392000
16828,251394000
16829,251397110
16830,251401000
16831,251405110
16832,251408110
16833,251413110
16834,251419110
16835,251422110
16836,251423000
16837,251425110
16838,251427000
16839,251428000
16840,251429110
16841,251433000
16842,251435110
16843,251438110
16844,251439000
16845,251447110
16846,251449110
16847,251451000
16848,251452000
16849,251453000
16850,251458000
16851,251463000
16852,251464000
16853,251467110
16854,251468000
16855,251480110
16856,251482000
16857,251494110
16858,251495110
16859,251507000
16860,251517000
16861,251519000
16862,251526000
16863,251529000
16864,251530000
16865,251531110
16866,251532000
16867,251534110
16868,251536000
16869,251538110
16870,251539110
16871,251540110
16872,251544000
16873,251546000
16874,251547110
16875,251554110
16876,251557240
16877,251558110
16878,251561110
16879,251563110
16880,251587110
16881,251591110
16882,251595110
16883,251596110
16884,251598110
16885,251600110
16886,251603110
16887,251701110
16888,251707110
16889,251708110
16890,251733110
16891,251744110
16892,251745000
16893,251755110
16894,251756000
16895,251759110
16896,251760110
16897,251761110
16898,251763110
16899,251772110
16900,251783110
16901,251786110
16902,251789110
16903,251790000
16904,251793240
16905,251801110
16906,251802110
16907,251803110
16908,251809110
16909,251822110
16910,251836240
16911,251836340
16912,251841270
16913,251842670
16914,251844440
16915,253008000
16916,253035000
16917,253038000
16918,253059000
16919,253072000
16920,253076000
16921,253082000
16922,253084529
16923,253088000
16924,253095000
16925,253098000
16926,253104000
16927,253109000
16928,253125000
16929,253141000
16930,253177000
16931,253178000
16932,253181000
16933,253188000
16934,253196000
16935,253219000
16936,253229000
16937,253245000
16938,253254000
16939,253272000
16940,253296000
16941,253307000
16942,253311000
16943,253312000
16944,253314000
16945,253323000
16946,253326000
16947,253327000
16948,253332000
16949,253336000
16950,253338000
16951,253339000
16952,253347000
16953,253349000
16954,253353000
16955,253365000
16956,253368000
16957,253372000
16958,253374000
16959,253375000
16960,253376000
16961,253377000
16962,253383000
16963,253386000
16964,253398000
16965,253399000
16966,253401000
16967,253405000
16968,253407000
16969,253410000
16970,253418000
16971,253422000
16972,253425000
16973,253430000
16974,253431000
16975,253434000
16976,253441000
16977,253442000
16978,253450000
16979,253458000
16980,253462000
16981,253463000
16982,253469000
16983,253472000
16984,253473000
16985,253476000
16986,253478000
16987,253482000
16988,253495000
16989,253497000
16990,253499000
16991,253525000
16992,253526000
16993,253527000
16994,253534000
16995,253536000
16996,255501000
16997,255622000
16998,255718000
16999,255750000
17000,255799000
17001,255801360
17002,255801380
17003,255802990
17004,255803860
17005,255804260
17006,255804340
17007,255804550
17008,255804860
17009,255804880
17010,255804960
17011,255805260
17012,255845000
17013,255987000
17014,256043000
17015,256050000
17016,256054000
17017,256072000
17018,256074000
17019,256080000
17020,256095000
17021,256110000
17022,256129000
17023,256137000
17024,256138000
17025,256164000
17026,256174000
17027,256178000
17028,256202000
17029,256204000
17030,256208000
17031,256222000
17032,256271000
17033,256300000
17034,256310000
17035,256327000
17036,256347000
17037,256355000
17038,256357000
17039,256368000
17040,256376000
17041,256378000
17042,256388000
17043,256410000
17044,355346000
17045,355350000
17046,355351000
17047,355352000
17048,355364000
17049,355368000
17050,355376000
17051,355378000
17052,355385000
17053,355386000
17054,355388000
17055,355395000
17056,355398000
17057,355401000
17058,355402000
17059,355406000
17060,355407000
17061,355410000
17062,355411000
17063,355412000
17064,355424000
17065,355427000
17066,355428000
17067,355440000
17068,355446000
17069,355458000
17070,355460000
17071,355463000
17072,355465000
17073,355470000
17074,355478000
17075,355480000
17076,355488000
17077,355493000
17078,355494000
17079,355511000
17080,355520000
17081,355522000
17082,355526000
17083,355530000
17084,355531000
17085,355536000
17086,355551000
17087,355555000
17088,355567000
17089,355569000
17090,355586000
17091,355587000
17092,355589000
17093,355592000
17094,355603000
17095,355609000
17096,355623000
17097,355624000
17098,355637000
17099,355640000
17100,355654000
17101,355656000
17102,355658000
17103,355664000
17104,355677000
17105,355684000
17106,355686000
17107,355690000
17108,355691000
17109,355692000
17110,355697000
17111,355699000
17112,355700000
17113,355708000
17114,355709000
17115,355714000
17116,355722000
17117,355723000
17118,355725000
17119,355734000
17120,355739000
17121,355742000
17122,355745000
17123,355752000
17124,355754000
17125,355768000
17126,355773000
17127,355781000
17128,355784000
17129,355798000
17130,355802000
17131,355806000
17132,355813000
17133,355815000
17134,355820000
17135,355832000
17136,355840000
17137,355850000
17138,355853000
17139,355857000
17140,355861000
17141,355866000
17142,355868000
17143,355871000
17144,355875000
17145,355883000
17146,355885000
17147,355886000
17148,355888000
17149,355891000
17150,355899000
17151,355900000
17152,355903000
17153,355906000
17154,355909000
17155,355911000
17156,355919000
17157,355929000
17158,355930000
17159,355948000
17160,355949000
17161,355950000
17162,355953000
17163,355959000
17164,355960000
17165,355963000
17166,355966000
17167,355970000
17168,355980000
17169,355984000
17170,355985000
17171,355990000
17172,355996000
17173,355999000
17174,356005000
17175,356006000
17176,356008000
17177,356010000
17178,356013000
17179,356019000
17180,356027000
17181,356028000
17182,356032000
17183,356035000
17184,356041000
17185,356042000
17186,356046000
17187,356050000
17188,356051000
17189,356055000
17190,356059000
17191,356065000
17192,356067000
17193,356068000
17194,356071000
17195,356072000
17196,356078000
17197,356088000
17198,356091000
17199,356092000
17200,356093000
17201,356110000
17202,356116000
17203,356123000
17204,356131000
17205,356145000
17206,356146000
17207,356150000
17208,356152000
17209,356156000
17210,356160000
17211,356162000
17212,356168000
17213,356171000
17214,356174000
17215,356181000
17216,356193000
17217,356194000
17218,356199000
17219,356207000
17220,356212000
17221,356215000
17222,356218000
17223,356219000
17224,356223000
17225,356226000
17226,356232000
17227,356233000
17228,356235000
17229,356237000
17230,356242000
17231,356245000
17232,356268000
17233,356283000
17234,356288000
17235,356291000
17236,356299000
17237,356303000
17238,356305000
17239,356307000
17240,356312000
17241,356321000
17242,356327000
17243,356335000
17244,356340000
17245,356343000
17246,356347000
17247,356359000
17248,356360000
17249,356369000
17250,356376000
17251,356380000
17252,356386000
17253,356387000
17254,356388000
17255,356391000
17256,356407000
17257,356408000
17258,356411000
17259,356412000
17260,356423000
17261,356427000
17262,356441000
17263,356444000
17264,356447000
17265,356452000
17266,356454000
17267,356458000
17268,356464000
17269,356471000
17270,356476000
17271,356482000
17272,356483000
17273,356484000
17274,356491000
17275,356508000
17276,356515000
17277,356517000
17278,356521000
17279,356524000
17280,356525000
17281,356535000
17282,356543000
17283,356553000
17284,356554000
17285,356558000
17286,356566000
17287,356567000
17288,356569000
17289,356571000
17290,356580000
17291,356585000
17292,356589000
17293,356590000
17294,35659700
17295,356599000
17296,356602000
17297,356611000
17298,356619000
17299,356622000
17300,356623000
17301,356631000
17302,356644000
17303,356654000
17304,356656000
17305,356658000
17306,356659000
17307,356672000
17308,356679000
17309,356693000
17310,356697000
17311,356702000
17312,211429000
17313,211433000
17314,211465000
17315,211531000
17316,211611000
17317,211630000
17318,211638000
17319,211644000
17320,211685000
17321,211691000
17322,211693000
17323,211701000
17324,211706000
17325,211720000
17326,211723000
17327,211728000
17328,211738000
17329,211739000
17330,211744000
17331,211753000
17332,211813000
17333,211819000
17334,211820000
17335,211829000
